ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc
33677,SP,7,NELSON BAILEY,,18,USA,"Chicago, IL","6' 0""",165 lbs,Left,Left,Lake Zurich,Grange College,Average,HS Senior,3,GB,84-86 Mph,Over the Top,Groundballer,26,26,132,122,46,10,0,0,25,32,5,7,10,0.377,0.4,0.459,24.8,7.9,0.082,0.372,0.859,0.393,0,0.6,0,19,5,14,14,8,3,0,0,0,112,84,3,26,22,34,127,1.77,0.262,1.05,9.5,0.2,6.8,2.7,10.2,3.7,0,0,0,0,2.19,0,4.5,5.1,Slot,Extremely Hard,Average
35314,CF,19,DAN BAKER,,17,USA,"St. Louis, MO","5' 11""",170 lbs,Right,Right,Lebanon,Bluegrass State,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,24,24,122,101,42,11,2,2,23,31,16,8,15,0.416,0.496,0.624,34.5,14.8,0.208,0.475,1.12,0.43,0,1.7,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34207,2B,7,JIM BAKER,,18,USA,"New York, NY","5' 6""",140 lbs,Right,Right,Oakmont,Shenandoah Valley State,Average,HS Senior,3,NEU,83-85 Mph,Normal (3/4),Normal,25,25,129,107,45,14,3,1,28,37,18,7,18,0.421,0.519,0.636,39.2,15.8,0.215,0.498,1.155,0.444,0,2,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34136,LF,28,MONTY BAKER,,18,USA,"Cleveland, OH","5' 10""",155 lbs,Right,Right,Monroe,South Valley State,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,122,112,52,15,4,1,29,37,6,4,20,0.464,0.496,0.696,40.2,16.2,0.232,0.497,1.192,0.477,0,1.9,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
35312,SS,9,SAMMY BARGER,,20,USA,"Independence, IA","5' 10""",165 lbs,Right,Right,Daniel Boone College,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,45,45,225,191,52,9,1,1,33,32,29,18,11,0.272,0.363,0.346,31.4,5.7,0.073,0.322,0.709,0.291,0,-1,0,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average
34122,CF,12,JOE BARKER,,21,USA,"Lebanon, IN","5' 7""",160 lbs,Switch,Left,Georgia Baptist,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,60,60,304,271,72,9,2,0,43,43,23,4,11,0.266,0.334,0.314,34.2,4.4,0.048,0.297,0.648,0.268,0,-1.1,0,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average
33874,2B,3,MARV BARNES,,18,USA,"Elmira, NY","5' 9""",165 lbs,Right,Right,Elmira,Carolina Poly,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,26,26,133,110,50,11,1,2,28,47,20,6,14,0.455,0.541,0.627,42.7,17.7,0.173,0.507,1.169,0.466,0,2.2,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average
33691,CF,6,LEW BARTELS,,17,USA,"Stamford, CT","5' 11""",160 lbs,Left,Left,Columbus,Gates University,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,22,22,114,91,44,16,0,3,27,43,11,1,19,0.484,0.559,0.758,42.2,20.7,0.275,0.538,1.317,0.461,0,2.2,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Hard,Average
34190,SP,6,IKE BEAVER,,21,USA,"Los Angeles, CA","5' 11""",175 lbs,Right,Right,American Atlantic,-,Great,CO Junior,3,NEU,84-86 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,7,4,0,0,0,103.2,105,14,49,45,30,82,3.91,0.29,1.3,11.8,1.2,9.1,2.6,7.1,2.7,0,0,0,0,4.27,0,1.1,1.6,Slot,Normal,Average
35450,SP,21,DUTCH BECKER,,18,USA,"Aberdeen, WA","6' 3""",165 lbs,Right,Right,Manual,Portland Tech,Average,HS Senior,3,EX GB,84-86 Mph,Normal (3/4),Groundballer,8,8,44,42,16,7,1,2,14,13,0,5,10,0.381,0.364,0.738,10.4,9,0.357,0.444,1.102,0.378,0,0.5,0,6,3,14,14,8,2,0,0,0,103.1,74,2,21,20,34,119,1.74,0.251,1.05,9.7,0.2,6.4,3,10.4,3.5,0,0,0,0,2.22,0,4.1,5.1,Slot,Extremely Hard,Average
36437,CF,17,EDDIE BECKER,,20,USA,"Bristol, RI","5' 10""",165 lbs,Right,Right,Garden State,-,Great,CO Junior,1,NEU,80-83 Mph,Over the Top,Normal,40,40,202,176,49,9,5,4,27,43,21,7,18,0.278,0.355,0.455,33.1,6.5,0.176,0.349,0.81,0.269,0,-0.4,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average
37078,SP,41,HANK BECKMAN,,20,USA,"Tonawanda CDP, NY","5' 9""",155 lbs,Switch,Right,Whitney College,-,Great,CO Junior,5,NEU,85-87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,7,8,0,0,0,132,131,6,64,60,70,92,4.09,0.303,1.52,13.8,0.4,8.9,4.8,6.3,1.3,0,0,0,0,4.03,0,1.8,1.8,Slot,Normal,Average
35317,3B,33,JOE BECKWITH,,18,USA,"Adrian, MI","5' 8""",155 lbs,Right,Right,Walled Lake,Carolina Poly,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,101,85,37,10,0,1,25,31,14,3,11,0.435,0.525,0.588,29.1,15.4,0.153,0.488,1.113,0.444,0,1.5,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$950 ,Extremely Hard,Average
35353,SS,21,EDDIE BELL,,18,USA,"Danbury, CT","5' 10""",150 lbs,Right,Right,Suffern,Alabama A&T,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,26,26,130,107,43,14,6,3,26,42,12,4,23,0.402,0.484,0.729,40.4,14.8,0.327,0.496,1.213,0.392,0,2,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average
35344,SP,22,JOE BEMENT,,18,USA,"San Antonio, TX","5' 10""",145 lbs,Left,Left,Santa Clara,Red River State,Average,HS Senior,3,NEU,87-89 Mph,Normal (3/4),Normal,8,8,42,38,15,8,1,0,9,12,1,3,9,0.395,0.415,0.658,10,10,0.263,0.437,1.073,0.417,0,0.4,0,3,2,18,10,4,2,0,0,0,77,66,3,24,21,25,79,2.45,0.278,1.18,10.8,0.4,7.7,2.9,9.2,3.2,0,0,0,0,2.67,0,2.3,2.4,Slot,Hard,Average
33690,RF,9,FRANK BENNET,,18,USA,"Los Angeles, CA","5' 10""",160 lbs,Right,Right,Riverside,North Carolina Atlantic,Average,HS Senior,1,FB,80-83 Mph,Sidearm,Normal,26,26,130,105,48,12,2,5,29,43,19,6,19,0.457,0.531,0.752,45,19.3,0.295,0.525,1.284,0.443,0,2.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$3k,Extremely Hard,Average
34193,CF,8,DOUG BENNETT,,21,USA,"Middle Valley, TN","5' 10""",175 lbs,Left,Left,Columbia Military Academy,-,Great,CO Junior,1,FB,80-83 Mph,Over the Top,Normal,48,48,242,204,58,9,4,1,34,47,30,14,14,0.284,0.384,0.382,38.7,6.8,0.098,0.348,0.767,0.297,0,0,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average
35422,CF,20,MILT BENNETT,,18,USA,"New Rochelle, NY","5' 10""",150 lbs,Right,Right,Chelsea,Brooklyn Catholic,Average,HS Senior,1,FB,80-83 Mph,Sidearm,Normal,27,27,135,106,49,12,3,2,29,41,19,3,17,0.462,0.553,0.689,46.1,19.4,0.226,0.516,1.242,0.456,0,2.3,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$4k,Extremely Hard,Average
35359,C,16,DIEGO BERNAL,,21,USA,"San Francisco, CA","6' 0""",190 lbs,Right,Right,College of San Diego,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,43,43,217,182,46,7,0,5,35,42,31,26,12,0.253,0.366,0.374,28.5,5.5,0.121,0.336,0.739,0.27,0,-0.6,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average
36418,LF,12,LUKE BERRY,,18,USA,"Kingston, PA","6' 0""",170 lbs,Right,Right,Cressona,Liberty College,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,25,25,125,109,64,17,1,4,37,49,12,5,22,0.587,0.631,0.872,61.2,33.1,0.284,0.621,1.503,0.6,0,3.3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$5k,Extremely Hard,Average
34206,SP,6,JIM BIRDWELL,,21,USA,"Buffalo, NY","6' 0""",180 lbs,Left,Right,Sumter College,-,Good,CO Junior,4,NEU,83-85 Mph,Sidearm,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,4,7,0,0,0,107.1,113,9,55,54,53,73,4.53,0.304,1.55,14,0.8,9.5,4.4,6.1,1.4,0,0,0,0,4.44,0,0.9,1.2,Slot,Normal,Average
35400,2B,19,TOMMY BLOOD,,18,USA,"Marlborough, MA","5' 11""",155 lbs,Right,Right,Holyoke,Caesar Rodney,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,22,22,110,86,38,8,5,3,22,37,12,7,16,0.442,0.528,0.756,38,17.4,0.314,0.521,1.284,0.443,0,2,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Extremely Hard,Average
36466,SP,5,ANDY BOYER,RAGS,21,USA,"Detroit, MI","6' 1""",175 lbs,Right,Right,CC Los Angeles,-,Great,CO Junior,2,EX GB,83-85 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,1,15,0,0,28,28,1,15,12,9,17,3.86,0.318,1.32,12.5,0.3,9,2.9,5.5,1.9,0,0,0,0,3.63,0,0.2,0,Slot,Normal,Average
36879,SP,24,ELMER BRADBURY,,21,USA,"Brockton, MA","5' 11""",180 lbs,Right,Right,Worcester Catholic University,-,Fair,CO Junior,5,NEU,89-91 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,5,10,0,0,0,132,144,15,83,82,81,96,5.59,0.314,1.7,15.5,1,9.8,5.5,6.5,1.2,0,0,0,0,5.13,0,0.1,0,Slot,Normal,Average
35241,SP,6,CARL BRADSHAW,,18,USA,"Indianapolis, IN","6' 1""",165 lbs,Left,Left,Muncie,Opelika State,Average,HS Senior,3,NEU,86-88 Mph,Normal (3/4),Normal,6,6,34,32,12,2,2,0,9,10,0,7,4,0.375,0.382,0.563,6.3,6.9,0.188,0.399,0.945,0.462,0,0.3,0,10,4,14,9,6,0,0,0,0,73,47,2,12,11,19,119,1.36,0.288,0.9,8.4,0.2,5.8,2.3,14.7,6.3,0,0,0,0,1.16,0,4.1,3.8,Slot,Hard,Average
35222,SP,19,LES BRADSHAW,,18,USA,"Worcester, MA","6' 0""",155 lbs,Right,Right,King,Boston State,Average,HS Senior,3,GB,85-87 Mph,Normal (3/4),Groundballer,9,9,47,39,14,8,1,0,10,10,2,3,9,0.359,0.386,0.615,9.4,7.9,0.256,0.387,1.002,0.368,0,0.3,0,4,2,13,13,9,0,0,0,0,103,71,1,16,13,17,125,1.14,0.259,0.85,7.9,0.1,6.2,1.5,10.9,7.4,0,0,0,0,1.45,0,5.5,5.9,$2k,Extremely Hard,Average
35337,SP,2,HOWIE BRAY,,21,USA,"New York, NY","6' 4""",195 lbs,Right,Right,Hillsborough College,-,Fair,CO Junior,3,NEU,85-87 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4,9,0,0,0,130.1,144,14,89,85,96,79,5.87,0.301,1.84,16.6,1,9.9,6.6,5.5,0.8,0,0,0,0,5.59,0,-0.6,-0.7,Slot,Extremely Hard,Average
33661,CF,25,BEN BRAZEL,,18,USA,"Fairbury, NE","6' 2""",180 lbs,Right,Right,Hastings,Red River State,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,26,26,134,122,59,17,5,2,32,49,5,6,24,0.484,0.508,0.754,49.2,17.7,0.27,0.523,1.262,0.491,0,2.4,0,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Extremely Hard,Average
34176,SP,33,JOHNNY BREWSTER,,17,USA,"Hackensack, NJ","6' 0""",155 lbs,Right,Right,Jay,Eastern State,Average,HS Senior,4,NEU,85-87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,8,1,0,0,0,94.2,84,3,28,26,28,81,2.47,0.269,1.18,10.7,0.3,8,2.7,7.7,2.9,0,0,0,0,2.82,0,2.9,3.4,Slot,Extremely Hard,Average
35460,SS,25,ERNIE BROWN,THE HANDYMAN,21,USA,"Parkersburg, WV","6' 0""",165 lbs,Switch,Right,Rainier College,-,Great,CO Junior,1,FB,80-83 Mph,Over the Top,Normal,58,58,294,272,79,15,2,3,46,50,17,15,20,0.29,0.333,0.393,39.6,5.3,0.103,0.321,0.727,0.296,0,-1,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Normal,Average
35275,CF,12,JIM J. BROWN,,18,USA,"Grand Rapids, MI","5' 6""",135 lbs,Right,Right,Summerfield,Amarillo Methodist,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,116,105,48,14,4,3,27,41,5,2,21,0.457,0.5,0.752,40.3,16.5,0.295,0.527,1.252,0.446,0,2.1,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
37366,SP,43,NORM BROWN,,21,USA,"Nashville, TN","6' 0""",160 lbs,Left,Right,Bayou State College,-,Great,CO Junior,6,GB,85-87 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,6,6,0,0,0,117.1,132,4,57,56,45,55,4.3,0.317,1.51,13.7,0.3,10.1,3.5,4.2,1.2,0,0,0,0,3.91,0,1.8,1.6,Slot,Hard,Average
34140,2B,7,TED BROWN,,18,USA,"Jersey City, NJ","5' 8""",140 lbs,Right,Right,Henry Snyder High School,Chesapeake State,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,26,26,134,117,64,15,4,4,41,62,13,5,23,0.547,0.597,0.846,62.4,27.6,0.299,0.606,1.443,0.55,0,3.4,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$5k,Hard,Average
35451,RF,4,CHICK BROWNING,,18,USA,"Chicago, IL","5' 11""",170 lbs,Left,Left,Joliet,Maryville Christian,Average,HS Senior,1,FB,80-83 Mph,Sidearm,Normal,24,24,121,100,46,10,0,5,29,46,17,5,15,0.46,0.525,0.71,40.1,18.1,0.25,0.515,1.235,0.441,0,2.1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Extremely Hard,Average
34241,SS,9,JOHNNY BUNCE,,17,USA,"West Allis, WI","5' 10""",155 lbs,Switch,Right,Highwood,Oklahoma City State,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,23,23,117,101,46,9,5,1,28,38,14,7,15,0.455,0.521,0.673,41.6,17.8,0.218,0.51,1.195,0.479,0,2,0,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Extremely Hard,Average
35454,CF,2,LYLE BURCH,BULLET,18,USA,"Youngstown, OH","6' 0""",165 lbs,Right,Right,Berea,Cumberland University,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,116,106,45,16,5,2,27,38,6,2,23,0.425,0.461,0.726,39.8,15.6,0.302,0.493,1.187,0.417,0,1.8,0,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average
33644,3B,32,MOOSE BUTERA,,18,USA,"New York, NY","5' 11""",165 lbs,Right,Right,Loyola,Tallmadge State,Average,HS Senior,3,NEU,75-80 Mph,Normal (3/4),Normal,26,26,131,107,42,13,1,4,25,33,19,4,18,0.393,0.489,0.645,38.7,14.7,0.252,0.481,1.133,0.376,0,1.9,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34204,2B,9,YANK BUXTON,,21,USA,"Newark, NJ","5' 9""",180 lbs,Right,Right,Smithfield College,-,Average,CO Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,57,57,289,259,75,11,1,0,44,45,24,12,12,0.29,0.351,0.34,36.1,5,0.05,0.314,0.69,0.3,0,-0.5,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average
35318,SP,15,JOHN CALDERON,,17,USA,"Yonkers, NY","6' 0""",160 lbs,Left,Left,Rice,Miami State,Average,HS Senior,3,FB,85-87 Mph,Normal (3/4),Normal,22,22,111,105,37,9,0,0,25,33,3,6,9,0.352,0.364,0.438,17.3,6.3,0.086,0.347,0.802,0.366,0,0.3,0,7,3,16,10,4,2,0,0,0,76.1,59,3,26,22,43,85,2.59,0.25,1.34,12,0.4,7,5.1,10,2,0,0,0,0,3.17,0,1.8,2.2,Slot,Hard,Average
34150,2B,10,HAL CALDWELL,,18,USA,"New York, NY","5' 9""",155 lbs,Right,Right,Marcus Hook,Carbondale,Average,HS Senior,1,FB,80-83 Mph,Sidearm,Normal,23,23,117,96,48,15,5,0,26,43,16,5,20,0.5,0.579,0.76,46.5,23.7,0.26,0.552,1.339,0.527,0,2.4,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$800 ,Normal,Average
34259,2B,8,WALT CALDWELL,,21,USA,"Butte, MT","5' 9""",170 lbs,Right,Right,Coastal California,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,40,40,202,178,48,9,4,2,30,31,20,13,15,0.27,0.348,0.399,29.3,5.6,0.129,0.331,0.747,0.28,0,-0.4,0,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average
35424,SP,19,JUAN CAMPOS,,20,USA,"Brady, TX","5' 10""",165 lbs,Left,Left,Carbondale,-,Great,CO Junior,3,NEU,83-85 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,3,6,0,0,0,92.1,116,13,62,61,38,44,5.95,0.323,1.67,15,1.3,11.3,3.7,4.3,1.2,0,0,0,0,5.31,0,-0.1,-0.4,Slot,Normal,Average
37727,SP,36,ROY CAREY,,21,USA,"Ahoskie, NC","5' 11""",160 lbs,Right,Right,George Fox University,-,Great,CO Junior,6,EX GB,83-85 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,7,5,0,0,0,112.1,115,2,48,47,54,63,3.77,0.304,1.5,13.5,0.2,9.2,4.3,5,1.2,0,0,0,0,3.75,0,1.9,2.2,Slot,Extremely Hard,Average
